id,account_number,symbol,client_order_id,side,executions,type,state,average_price,filled_asset_quantity,created_at,updated_at,market_order_config,limit_order_config,stop_loss_order_config,stop_limit_order_config
c1b425b2-e417-4e4b-a9a5-9093f3a52537,92f0a3ef-bc65-4d65-a1b7-1670359f867c,MSFT,cc694b9c-2cea-4b81-90c7-56cf7a563832,sell,"{'effective_price': '1548.35', 'quantity': '87.3', 'timestamp': '2024-11-15T18:39:40.990385'}",stop_limit,closed,437.53,23.98,2024-11-15T18:39:40.990385,2024-11-15T19:02:40.990385,{'asset_quantity': 92.93},"{'quote_amount': 5435.43, 'asset_quantity': 38.82, 'limit_price': 1556.05, 'time_in_force': 'gtc'}","{'quote_amount': 9416.07, 'asset_quantity': 33.66, 'stop_price': 993.54, 'time_in_force': 'gtc'}","{'quote_amount': 8628.68, 'asset_quantity': 95.25, 'limit_price': 498.42, 'stop_price': 354.93, 'time_in_force': 'day'}"
62508399-2c1a-44cd-8ba1-304b700cb32f,ea6a828e-734d-484a-92d4-7500c2b0740a,DIS,dbe04b5f-fd55-42aa-b0fe-e4dd292bc64b,sell,"{'effective_price': '447.2', 'quantity': '89.08', 'timestamp': '2024-11-14T20:54:36.990474'}",limit,closed,1810.94,59.34,2024-11-14T20:54:36.990474,2024-11-14T21:41:36.990474,{'asset_quantity': 39.59},"{'quote_amount': 4647.64, 'asset_quantity': 83.53, 'limit_price': 1803.13, 'time_in_force': 'gtc'}","{'quote_amount': 8534.64, 'asset_quantity': 11.51, 'stop_price': 1084.33, 'time_in_force': 'gtc'}","{'quote_amount': 914.85, 'asset_quantity': 93.62, 'limit_price': 588.71, 'stop_price': 972.94, 'time_in_force': 'day'}"
4bb30625-eb9c-4a66-8104-59479a08a71b,2ce056bd-9bf8-48cf-bd18-bbed034f5d78,JPM,7ecdff96-1a78-4170-8aa3-eb9b21f57b5f,sell,"{'effective_price': '1833.88', 'quantity': '62.04', 'timestamp': '2024-11-16T13:43:55.990556'}",market,cancelled,1636.28,72.68,2024-11-16T13:43:55.990556,2024-11-16T13:48:55.990556,{'asset_quantity': 35.63},"{'quote_amount': 3558.68, 'asset_quantity': 94.95, 'limit_price': 1704.04, 'time_in_force': 'gtc'}","{'quote_amount': 1353.68, 'asset_quantity': 13.94, 'stop_price': 426.44, 'time_in_force': 'day'}","{'quote_amount': 8659.62, 'asset_quantity': 52.67, 'limit_price': 264.57, 'stop_price': 801.37, 'time_in_force': 'day'}"
1b148224-3868-43aa-be84-6e9ddd6cff7f,01d03ea9-aa6d-4273-83b5-29a227d788d3,DIS,dd909f19-02ad-4f36-8d84-56ffa125238e,buy,"{'effective_price': '1307.31', 'quantity': '48.79', 'timestamp': '2024-11-04T10:50:16.990647'}",market,closed,929.39,19.49,2024-11-04T10:50:16.990647,2024-11-04T11:07:16.990647,{'asset_quantity': 43.91},"{'quote_amount': 3337.05, 'asset_quantity': 16.49, 'limit_price': 1936.81, 'time_in_force': 'gtc'}","{'quote_amount': 7394.02, 'asset_quantity': 3.07, 'stop_price': 1541.64, 'time_in_force': 'gtc'}","{'quote_amount': 5412.22, 'asset_quantity': 2.75, 'limit_price': 1256.12, 'stop_price': 1035.74, 'time_in_force': 'day'}"
569b53fe-8cb4-4046-a08c-fdc23cce5e93,d1e6d2d7-6d0d-4d3d-8231-72c12c1d3536,MSFT,89b5ea10-6230-43b5-b1b9-9bd5bd1b9dd3,sell,"{'effective_price': '1335.68', 'quantity': '58.25', 'timestamp': '2024-11-15T12:46:55.990741'}",market,cancelled,264.6,88.45,2024-11-15T12:46:55.990741,2024-11-15T12:51:55.990741,{'asset_quantity': 10.35},"{'quote_amount': 6730.74, 'asset_quantity': 63.3, 'limit_price': 1922.06, 'time_in_force': 'gtc'}","{'quote_amount': 138.57, 'asset_quantity': 97.02, 'stop_price': 1514.42, 'time_in_force': 'day'}","{'quote_amount': 3949.07, 'asset_quantity': 87.65, 'limit_price': 742.43, 'stop_price': 1310.62, 'time_in_force': 'gtc'}"
72c8616b-bbbe-4508-94b9-113af32384f5,dfa4a197-786e-4920-8359-cda323327a72,MSFT,beb2d3f9-2501-4eeb-b690-85ad7bb9c765,sell,"{'effective_price': '1324.41', 'quantity': '45.32', 'timestamp': '2024-10-31T17:31:53.990834'}",stop_loss,cancelled,1620.55,43.32,2024-10-31T17:31:53.990834,2024-10-31T17:42:53.990834,{'asset_quantity': 71.88},"{'quote_amount': 8062.87, 'asset_quantity': 71.01, 'limit_price': 849.13, 'time_in_force': 'gtc'}","{'quote_amount': 6860.55, 'asset_quantity': 2.11, 'stop_price': 1389.42, 'time_in_force': 'day'}","{'quote_amount': 4675.03, 'asset_quantity': 69.05, 'limit_price': 696.9, 'stop_price': 1986.04, 'time_in_force': 'day'}"
b65f0cbc-eaac-4af4-a92d-e5465575cb20,0f2a508a-f5cc-4a7c-afcd-026b4f7576a5,AMZN,31be1393-223f-48d8-8952-cd74809d64bc,sell,"{'effective_price': '1175.8', 'quantity': '58.52', 'timestamp': '2024-11-07T23:43:17.990928'}",limit,closed,426.5,7.27,2024-11-07T23:43:17.990928,2024-11-08T00:01:17.990928,{'asset_quantity': 81.08},"{'quote_amount': 5173.09, 'asset_quantity': 7.72, 'limit_price': 105.4, 'time_in_force': 'gtc'}","{'quote_amount': 9076.47, 'asset_quantity': 14.05, 'stop_price': 455.88, 'time_in_force': 'gtc'}","{'quote_amount': 2208.74, 'asset_quantity': 73.77, 'limit_price': 405.93, 'stop_price': 674.37, 'time_in_force': 'gtc'}"
39929f63-e93f-4e52-80ce-4e55088f57e0,4335acc3-c0b7-4333-bbab-192ba97316d9,MSFT,a084fe77-28a9-4801-ba4e-e82691306f6a,sell,"{'effective_price': '175.17', 'quantity': '36.2', 'timestamp': '2024-11-02T07:27:49.991034'}",limit,cancelled,1793.86,31.58,2024-11-02T07:27:49.991034,2024-11-02T08:14:49.991034,{'asset_quantity': 60.02},"{'quote_amount': 2034.47, 'asset_quantity': 58.86, 'limit_price': 1227.03, 'time_in_force': 'gtc'}","{'quote_amount': 3985.18, 'asset_quantity': 77.06, 'stop_price': 316.74, 'time_in_force': 'day'}","{'quote_amount': 473.68, 'asset_quantity': 6.21, 'limit_price': 1505.26, 'stop_price': 1993.28, 'time_in_force': 'day'}"
301ad7a6-2e8f-4e3e-a57f-9e514af5e2ef,94212b12-1ebb-4026-a91c-3588c2c1b47b,NVDA,a57f833b-79f8-4788-881f-833485d781d4,sell,"{'effective_price': '1041.44', 'quantity': '57.91', 'timestamp': '2024-11-22T21:27:30.991115'}",limit,open,1618.87,44.3,2024-11-22T21:27:30.991115,2024-11-22T22:15:30.991115,{'asset_quantity': 4.97},"{'quote_amount': 3684.39, 'asset_quantity': 51.8, 'limit_price': 1489.86, 'time_in_force': 'day'}","{'quote_amount': 2127.21, 'asset_quantity': 63.91, 'stop_price': 1239.43, 'time_in_force': 'gtc'}","{'quote_amount': 373.61, 'asset_quantity': 62.79, 'limit_price': 670.92, 'stop_price': 1383.77, 'time_in_force': 'gtc'}"
efbc5226-4dff-4c7f-9e23-6e469de73d92,46f4127e-3c18-4592-a154-e9a0cebe21f2,GOOGL,d5afdb1e-9a88-4758-9c1c-0a4a751adfa5,buy,"{'effective_price': '138.41', 'quantity': '43.42', 'timestamp': '2024-11-25T10:31:52.991192'}",limit,cancelled,1183.78,55.9,2024-11-25T10:31:52.991192,2024-11-25T11:50:52.991192,{'asset_quantity': 24.79},"{'quote_amount': 491.44, 'asset_quantity': 47.87, 'limit_price': 966.88, 'time_in_force': 'day'}","{'quote_amount': 4524.45, 'asset_quantity': 86.74, 'stop_price': 165.35, 'time_in_force': 'gtc'}","{'quote_amount': 32.63, 'asset_quantity': 70.16, 'limit_price': 888.43, 'stop_price': 523.4, 'time_in_force': 'day'}"
795191d1-4ec7-4fbd-a27b-f961f505e29f,877556ab-3fe7-44c3-b368-2c786765a08d,TSLA,c243323f-9193-4c49-83a8-185688f7bd15,sell,"{'effective_price': '256.39', 'quantity': '37.35', 'timestamp': '2024-11-26T02:45:28.991272'}",limit,cancelled,328.64,27.87,2024-11-26T02:45:28.991272,2024-11-26T03:44:28.991272,{'asset_quantity': 27.74},"{'quote_amount': 8503.45, 'asset_quantity': 29.33, 'limit_price': 843.89, 'time_in_force': 'gtc'}","{'quote_amount': 6327.87, 'asset_quantity': 20.63, 'stop_price': 768.41, 'time_in_force': 'day'}","{'quote_amount': 705.58, 'asset_quantity': 8.9, 'limit_price': 1004.57, 'stop_price': 834.83, 'time_in_force': 'gtc'}"
a5ec58e0-01f3-40ff-ad15-63ad0958cb30,230666fc-d61c-4d58-95b0-dbf5b90f7930,TSLA,86f0735b-cfa1-4c06-96e3-1520a47a12aa,buy,"{'effective_price': '553.02', 'quantity': '35.74', 'timestamp': '2024-10-28T06:28:50.991346'}",stop_limit,cancelled,1029.42,92.05,2024-10-28T06:28:50.991346,2024-10-28T06:33:50.991346,{'asset_quantity': 78.09},"{'quote_amount': 3049.69, 'asset_quantity': 32.98, 'limit_price': 867.96, 'time_in_force': 'gtc'}","{'quote_amount': 7430.5, 'asset_quantity': 32.41, 'stop_price': 906.15, 'time_in_force': 'day'}","{'quote_amount': 4886.46, 'asset_quantity': 71.42, 'limit_price': 1292.31, 'stop_price': 794.62, 'time_in_force': 'day'}"
1aa119a3-e38a-435c-8358-fdbd62693061,668e1ede-0425-43c7-a6a4-f2f16a55a4fc,DIS,f66f7c24-f4e2-4213-9af3-234eedc632e2,sell,"{'effective_price': '446.53', 'quantity': '26.38', 'timestamp': '2024-11-15T23:57:28.991456'}",market,cancelled,156.89,99.54,2024-11-15T23:57:28.991456,2024-11-16T00:49:28.991456,{'asset_quantity': 65.92},"{'quote_amount': 906.1, 'asset_quantity': 88.98, 'limit_price': 1320.57, 'time_in_force': 'day'}","{'quote_amount': 2804.32, 'asset_quantity': 82.65, 'stop_price': 1187.5, 'time_in_force': 'day'}","{'quote_amount': 7045.34, 'asset_quantity': 79.83, 'limit_price': 459.66, 'stop_price': 1757.38, 'time_in_force': 'gtc'}"
49d01a2e-dfa0-4849-bae6-870e218cef2c,769191c2-0df7-495f-b512-d10c740153b8,DIS,43132518-9d0d-400b-a1b9-196612e1da13,buy,"{'effective_price': '800.22', 'quantity': '88.77', 'timestamp': '2024-11-12T05:19:34.991553'}",stop_limit,closed,1595.37,67.7,2024-11-12T05:19:34.991553,2024-11-12T06:47:34.991553,{'asset_quantity': 74.52},"{'quote_amount': 4013.83, 'asset_quantity': 25.28, 'limit_price': 1413.88, 'time_in_force': 'day'}","{'quote_amount': 7963.11, 'asset_quantity': 2.3, 'stop_price': 871.06, 'time_in_force': 'day'}","{'quote_amount': 5354.73, 'asset_quantity': 32.5, 'limit_price': 1114.77, 'stop_price': 1710.52, 'time_in_force': 'day'}"
f562300b-32d6-479a-9914-0553685aab5c,2ae868c3-1aec-4250-a69a-001cd54575f4,GOOGL,1e0d7a4c-e46f-4ba4-a0f1-2a9a0e822651,sell,"{'effective_price': '1445.94', 'quantity': '42.14', 'timestamp': '2024-10-28T15:14:13.991655'}",stop_loss,cancelled,1598.6,25.46,2024-10-28T15:14:13.991655,2024-10-28T15:17:13.991655,{'asset_quantity': 43.63},"{'quote_amount': 6319.6, 'asset_quantity': 81.7, 'limit_price': 1072.38, 'time_in_force': 'gtc'}","{'quote_amount': 7423.16, 'asset_quantity': 7.78, 'stop_price': 1162.22, 'time_in_force': 'day'}","{'quote_amount': 9371.83, 'asset_quantity': 67.99, 'limit_price': 617.22, 'stop_price': 1561.29, 'time_in_force': 'day'}"
fb9700ee-8f1b-4c0e-b0d3-d9ea055eb24f,901c46cf-6d55-463f-969f-5bc4ed1fc7d0,DIS,816053e9-f946-41cc-81bf-81a7c5dea094,buy,"{'effective_price': '1897.04', 'quantity': '64.62', 'timestamp': '2024-11-02T01:11:39.996409'}",market,open,1077.8,2.56,2024-11-02T01:11:39.996409,2024-11-02T02:09:39.996409,{'asset_quantity': 90.84},"{'quote_amount': 1344.52, 'asset_quantity': 36.7, 'limit_price': 587.21, 'time_in_force': 'day'}","{'quote_amount': 7244.92, 'asset_quantity': 71.57, 'stop_price': 265.29, 'time_in_force': 'day'}","{'quote_amount': 3896.82, 'asset_quantity': 29.76, 'limit_price': 1311.66, 'stop_price': 987.31, 'time_in_force': 'day'}"
21b4672b-cb30-4207-bc49-af15070443fd,975240d2-094d-408a-bea0-3c5f1b525c51,TSLA,a4660fac-f810-4cf0-b817-5bb4cf09d9a9,buy,"{'effective_price': '449.25', 'quantity': '66.74', 'timestamp': '2024-11-21T18:05:06.996580'}",market,closed,859.43,61.99,2024-11-21T18:05:06.996580,2024-11-21T19:38:06.996580,{'asset_quantity': 40.89},"{'quote_amount': 1970.12, 'asset_quantity': 84.48, 'limit_price': 1727.08, 'time_in_force': 'gtc'}","{'quote_amount': 2353.06, 'asset_quantity': 68.28, 'stop_price': 197.42, 'time_in_force': 'day'}","{'quote_amount': 560.5, 'asset_quantity': 75.74, 'limit_price': 1616.31, 'stop_price': 673.59, 'time_in_force': 'gtc'}"
4ab60dd1-da2a-4975-a86a-cf83e0b8874d,bbd82c7f-6c7c-4153-9ec7-d4e46954ef0d,MSFT,a5f9c42b-349f-445b-9548-d499a51e3124,sell,"{'effective_price': '1893.26', 'quantity': '29.17', 'timestamp': '2024-11-20T11:01:27.996684'}",stop_limit,closed,1112.48,77.12,2024-11-20T11:01:27.996684,2024-11-20T11:44:27.996684,{'asset_quantity': 68.75},"{'quote_amount': 3371.52, 'asset_quantity': 26.94, 'limit_price': 1454.51, 'time_in_force': 'gtc'}","{'quote_amount': 2775.51, 'asset_quantity': 65.66, 'stop_price': 1816.69, 'time_in_force': 'day'}","{'quote_amount': 259.31, 'asset_quantity': 17.76, 'limit_price': 639.49, 'stop_price': 581.46, 'time_in_force': 'day'}"
b46d0290-1199-462a-add0-f7f0c4ab0b00,b4622508-f838-426b-aa49-5d3a7817fa95,MSFT,86d7da89-978c-43e3-85a2-6be9d962a45d,sell,"{'effective_price': '1921.43', 'quantity': '7.16', 'timestamp': '2024-10-29T21:53:12.996927'}",stop_limit,open,570.62,70.48,2024-10-29T21:53:12.996927,2024-10-29T23:26:12.996927,{'asset_quantity': 9.77},"{'quote_amount': 4228.44, 'asset_quantity': 48.33, 'limit_price': 1973.91, 'time_in_force': 'gtc'}","{'quote_amount': 2903.09, 'asset_quantity': 91.86, 'stop_price': 513.26, 'time_in_force': 'gtc'}","{'quote_amount': 1419.99, 'asset_quantity': 88.25, 'limit_price': 707.69, 'stop_price': 1338.76, 'time_in_force': 'day'}"
eed67d13-5047-46eb-9e94-76009881a67a,6b8d6a4e-d003-4115-9460-0ddc77647105,MSFT,8ed492f0-0742-4635-a47e-5e4f2e30e06b,buy,"{'effective_price': '1464.58', 'quantity': '15.67', 'timestamp': '2024-11-26T02:44:38.997031'}",stop_loss,open,839.19,70.8,2024-11-26T02:44:38.997031,2024-11-26T02:50:38.997031,{'asset_quantity': 75.32},"{'quote_amount': 3826.67, 'asset_quantity': 74.12, 'limit_price': 834.15, 'time_in_force': 'gtc'}","{'quote_amount': 3263.66, 'asset_quantity': 52.43, 'stop_price': 1650.56, 'time_in_force': 'gtc'}","{'quote_amount': 5150.08, 'asset_quantity': 93.79, 'limit_price': 1364.17, 'stop_price': 1755.08, 'time_in_force': 'gtc'}"
998013f0-1953-4364-925e-b8996cb6e2b9,08a709a8-d847-465b-a764-56228ea9a912,NVDA,610a5523-69e5-4566-9d84-bed25a75be76,sell,"{'effective_price': '1406.01', 'quantity': '91.95', 'timestamp': '2024-11-24T03:46:56.997133'}",limit,cancelled,599.0,67.4,2024-11-24T03:46:56.997133,2024-11-24T04:09:56.997133,{'asset_quantity': 80.37},"{'quote_amount': 3591.53, 'asset_quantity': 97.81, 'limit_price': 843.69, 'time_in_force': 'gtc'}","{'quote_amount': 9942.12, 'asset_quantity': 1.7, 'stop_price': 159.28, 'time_in_force': 'day'}","{'quote_amount': 9628.04, 'asset_quantity': 57.83, 'limit_price': 1312.89, 'stop_price': 847.09, 'time_in_force': 'day'}"
cf90e75d-520f-43a0-9ac5-a042f913c9f6,408f133b-a9b5-4874-b06b-8fc88be142c4,DIS,d2805af1-6e96-4aca-a7d8-2fd9e25df7c3,sell,"{'effective_price': '1419.37', 'quantity': '86.53', 'timestamp': '2024-11-26T04:37:17.997235'}",stop_limit,cancelled,973.07,44.69,2024-11-26T04:37:17.997235,2024-11-26T05:47:17.997235,{'asset_quantity': 6.76},"{'quote_amount': 8469.2, 'asset_quantity': 84.43, 'limit_price': 1234.74, 'time_in_force': 'day'}","{'quote_amount': 479.26, 'asset_quantity': 24.0, 'stop_price': 1805.94, 'time_in_force': 'gtc'}","{'quote_amount': 6272.26, 'asset_quantity': 84.36, 'limit_price': 1092.72, 'stop_price': 174.17, 'time_in_force': 'day'}"
08e55131-15ff-46ba-a638-972917eb6311,cbe42be2-11fe-4ad9-91ce-915834324ae2,AMZN,75381751-5c39-4d15-a17a-f539c89a6f59,sell,"{'effective_price': '166.5', 'quantity': '93.63', 'timestamp': '2024-11-14T14:45:41.997334'}",stop_limit,closed,440.14,2.06,2024-11-14T14:45:41.997334,2024-11-14T16:14:41.997334,{'asset_quantity': 59.45},"{'quote_amount': 1362.02, 'asset_quantity': 75.11, 'limit_price': 1804.08, 'time_in_force': 'day'}","{'quote_amount': 5970.73, 'asset_quantity': 97.48, 'stop_price': 113.58, 'time_in_force': 'gtc'}","{'quote_amount': 243.89, 'asset_quantity': 44.96, 'limit_price': 334.11, 'stop_price': 800.8, 'time_in_force': 'gtc'}"
d271f94e-8e82-4307-9f82-9b51c167131b,b43b25e4-486e-44a3-81c3-2faaca6c8b8d,JPM,54c594c7-5e4b-4ccc-b4b5-623e17470bcd,sell,"{'effective_price': '680.9', 'quantity': '66.57', 'timestamp': '2024-11-21T04:29:24.997456'}",stop_limit,closed,1554.4,71.13,2024-11-21T04:29:24.997456,2024-11-21T05:12:24.997456,{'asset_quantity': 87.88},"{'quote_amount': 8817.38, 'asset_quantity': 66.41, 'limit_price': 353.3, 'time_in_force': 'day'}","{'quote_amount': 7187.89, 'asset_quantity': 36.34, 'stop_price': 192.14, 'time_in_force': 'day'}","{'quote_amount': 657.99, 'asset_quantity': 73.96, 'limit_price': 1060.4, 'stop_price': 1587.74, 'time_in_force': 'day'}"
72f93e9a-ddb9-4d41-bf86-40d1191c7aeb,1f39e4a2-52cf-4b17-9dd6-bb7061f0e287,JPM,333969d5-b847-493a-9698-e07e91a69968,buy,"{'effective_price': '1112.84', 'quantity': '14.31', 'timestamp': '2024-11-06T00:30:15.997574'}",stop_limit,cancelled,1235.36,29.86,2024-11-06T00:30:15.997574,2024-11-06T01:42:15.997574,{'asset_quantity': 79.19},"{'quote_amount': 9724.83, 'asset_quantity': 68.03, 'limit_price': 579.2, 'time_in_force': 'gtc'}","{'quote_amount': 3903.34, 'asset_quantity': 67.72, 'stop_price': 1135.22, 'time_in_force': 'day'}","{'quote_amount': 3245.26, 'asset_quantity': 16.18, 'limit_price': 1854.43, 'stop_price': 1060.86, 'time_in_force': 'day'}"
d9945dd4-00e7-4fd9-a46e-b2ca3c4315cf,d292df49-8f45-4ecb-bf62-f1627a5d292d,DIS,03b3c263-adb9-4a29-ab49-3d9412edd9d6,sell,"{'effective_price': '567.29', 'quantity': '76.37', 'timestamp': '2024-11-04T00:11:11.997663'}",stop_loss,open,1061.59,87.63,2024-11-04T00:11:11.997663,2024-11-04T00:34:11.997663,{'asset_quantity': 72.69},"{'quote_amount': 1923.93, 'asset_quantity': 14.87, 'limit_price': 1927.7, 'time_in_force': 'day'}","{'quote_amount': 4234.65, 'asset_quantity': 44.99, 'stop_price': 456.26, 'time_in_force': 'gtc'}","{'quote_amount': 6834.59, 'asset_quantity': 44.97, 'limit_price': 515.81, 'stop_price': 109.16, 'time_in_force': 'day'}"
c108f557-aaba-4949-b60d-92d13c440254,37a01625-01e4-4266-a506-60d205b361e0,GOOGL,dd79a884-f611-4710-a38b-218f82e43417,sell,"{'effective_price': '918.15', 'quantity': '91.97', 'timestamp': '2024-11-15T10:28:15.997750'}",stop_loss,cancelled,1510.34,57.08,2024-11-15T10:28:15.997750,2024-11-15T10:57:15.997750,{'asset_quantity': 18.43},"{'quote_amount': 3233.39, 'asset_quantity': 42.53, 'limit_price': 419.7, 'time_in_force': 'day'}","{'quote_amount': 714.74, 'asset_quantity': 19.34, 'stop_price': 732.22, 'time_in_force': 'gtc'}","{'quote_amount': 5062.61, 'asset_quantity': 46.72, 'limit_price': 1509.37, 'stop_price': 161.82, 'time_in_force': 'gtc'}"
46b2551e-0c9e-4342-abe4-12e2823cc32d,49855e90-15cc-46b6-93de-ef2806d04c1f,AMZN,c0b59ce7-7bd5-4bbc-bf12-8e827ba720bc,sell,"{'effective_price': '656.92', 'quantity': '76.33', 'timestamp': '2024-11-13T11:40:49.997828'}",limit,open,1044.14,70.98,2024-11-13T11:40:49.997828,2024-11-13T12:35:49.997828,{'asset_quantity': 5.43},"{'quote_amount': 2959.93, 'asset_quantity': 98.96, 'limit_price': 1299.35, 'time_in_force': 'gtc'}","{'quote_amount': 4983.51, 'asset_quantity': 21.91, 'stop_price': 1606.62, 'time_in_force': 'gtc'}","{'quote_amount': 4843.7, 'asset_quantity': 58.28, 'limit_price': 1887.39, 'stop_price': 457.13, 'time_in_force': 'day'}"
92f69269-f6aa-4640-a3e8-674569db9f92,6ed91882-cfb1-48ce-8370-0c996a9a2493,AMZN,205061c5-3d39-4f26-b8eb-b670b21fad4e,buy,"{'effective_price': '1760.27', 'quantity': '72.53', 'timestamp': '2024-11-05T14:28:12.997934'}",limit,cancelled,340.71,62.98,2024-11-05T14:28:12.997934,2024-11-05T16:20:12.997934,{'asset_quantity': 9.08},"{'quote_amount': 4492.45, 'asset_quantity': 75.89, 'limit_price': 1462.3, 'time_in_force': 'day'}","{'quote_amount': 8337.34, 'asset_quantity': 38.56, 'stop_price': 1220.13, 'time_in_force': 'gtc'}","{'quote_amount': 6999.99, 'asset_quantity': 65.47, 'limit_price': 1978.73, 'stop_price': 526.67, 'time_in_force': 'gtc'}"
90873818-e144-45b8-9ce7-72ed7dff1606,d238bd08-8d87-4f12-943e-1baf26b0152f,MSFT,d3d5555b-7497-4dd6-911c-80feff73de57,buy,"{'effective_price': '675.22', 'quantity': '42.52', 'timestamp': '2024-11-02T00:00:07.998001'}",stop_loss,cancelled,1237.3,85.24,2024-11-02T00:00:07.998001,2024-11-02T00:27:07.998001,{'asset_quantity': 40.03},"{'quote_amount': 3632.98, 'asset_quantity': 45.67, 'limit_price': 1528.91, 'time_in_force': 'day'}","{'quote_amount': 4588.62, 'asset_quantity': 51.22, 'stop_price': 1208.95, 'time_in_force': 'gtc'}","{'quote_amount': 7919.62, 'asset_quantity': 16.64, 'limit_price': 673.0, 'stop_price': 1388.13, 'time_in_force': 'gtc'}"
cd3773c6-9e02-4855-9dd7-54b0679a979a,fe204020-289f-4404-9ebd-f1e62c1c7566,TSLA,aad51748-bcb3-45d7-a21c-6091c1587883,buy,"{'effective_price': '1448.4', 'quantity': '45.99', 'timestamp': '2024-11-25T02:14:22.998067'}",limit,cancelled,415.05,18.18,2024-11-25T02:14:22.998067,2024-11-25T03:26:22.998067,{'asset_quantity': 94.07},"{'quote_amount': 9.2, 'asset_quantity': 12.65, 'limit_price': 1118.26, 'time_in_force': 'gtc'}","{'quote_amount': 7056.9, 'asset_quantity': 70.45, 'stop_price': 1021.11, 'time_in_force': 'day'}","{'quote_amount': 6721.44, 'asset_quantity': 50.43, 'limit_price': 1834.74, 'stop_price': 1329.44, 'time_in_force': 'gtc'}"
6cf2b354-19fc-4e67-843c-1f3df8e9e88b,2db0fc9d-e2d6-48b7-9b8c-057748c3638f,AMZN,d0c9bf09-0c06-4750-ad0c-b7622af60514,sell,"{'effective_price': '1729.55', 'quantity': '36.94', 'timestamp': '2024-11-13T02:28:32.998128'}",stop_limit,open,137.46,53.79,2024-11-13T02:28:32.998128,2024-11-13T03:56:32.998128,{'asset_quantity': 37.47},"{'quote_amount': 1283.23, 'asset_quantity': 7.92, 'limit_price': 1317.62, 'time_in_force': 'gtc'}","{'quote_amount': 7298.58, 'asset_quantity': 70.36, 'stop_price': 730.18, 'time_in_force': 'gtc'}","{'quote_amount': 6191.38, 'asset_quantity': 51.49, 'limit_price': 462.74, 'stop_price': 229.88, 'time_in_force': 'gtc'}"
e1726109-8bbe-453a-8534-c599cb0a2550,ef9ca62a-c910-434b-8ff4-c4bcebdd519a,GOOGL,7cd955d9-0f0c-4ed5-aa01-f9cf9c5dacb2,sell,"{'effective_price': '637.57', 'quantity': '99.7', 'timestamp': '2024-10-31T11:51:03.998197'}",market,closed,1905.68,50.42,2024-10-31T11:51:03.998197,2024-10-31T13:34:03.998197,{'asset_quantity': 3.01},"{'quote_amount': 8705.97, 'asset_quantity': 68.55, 'limit_price': 1179.78, 'time_in_force': 'gtc'}","{'quote_amount': 7649.02, 'asset_quantity': 30.59, 'stop_price': 1575.75, 'time_in_force': 'day'}","{'quote_amount': 9864.58, 'asset_quantity': 86.64, 'limit_price': 1501.86, 'stop_price': 1306.45, 'time_in_force': 'day'}"
1a21e09c-d02b-4695-9967-6beafe07b949,6f278b11-613b-45d7-ae0f-562939c9f9a5,NVDA,3e84b349-99f5-4698-aec3-c404b5ff17d8,sell,"{'effective_price': '269.71', 'quantity': '23.89', 'timestamp': '2024-11-08T18:31:56.998258'}",limit,open,614.14,19.1,2024-11-08T18:31:56.998258,2024-11-08T19:00:56.998258,{'asset_quantity': 81.76},"{'quote_amount': 5878.44, 'asset_quantity': 97.52, 'limit_price': 601.63, 'time_in_force': 'gtc'}","{'quote_amount': 2763.33, 'asset_quantity': 24.3, 'stop_price': 1867.95, 'time_in_force': 'day'}","{'quote_amount': 3980.96, 'asset_quantity': 32.6, 'limit_price': 1272.69, 'stop_price': 224.24, 'time_in_force': 'gtc'}"
bea8c415-4e84-40e6-b104-3374bdb54dda,ba0b8729-20fd-4f4f-ab1b-c3f73ee731b2,NVDA,e8254d89-e605-44f2-9165-0da9e8b83dc6,buy,"{'effective_price': '520.22', 'quantity': '86.06', 'timestamp': '2024-11-25T02:32:58.998347'}",stop_limit,open,670.97,93.64,2024-11-25T02:32:58.998347,2024-11-25T03:12:58.998347,{'asset_quantity': 87.13},"{'quote_amount': 7183.92, 'asset_quantity': 62.07, 'limit_price': 400.25, 'time_in_force': 'day'}","{'quote_amount': 3158.14, 'asset_quantity': 81.13, 'stop_price': 994.55, 'time_in_force': 'gtc'}","{'quote_amount': 7367.09, 'asset_quantity': 28.02, 'limit_price': 1408.97, 'stop_price': 1356.92, 'time_in_force': 'gtc'}"
5d33c592-d0a2-4f82-aaca-551fe951ba1d,38b894c7-7258-4664-976a-52bef80f822b,NVDA,525dc5c8-bc5b-4ee1-b612-43fbabe58eea,buy,"{'effective_price': '1091.83', 'quantity': '77.97', 'timestamp': '2024-11-09T11:16:08.998417'}",limit,closed,1014.59,2.95,2024-11-09T11:16:08.998417,2024-11-09T13:12:08.998417,{'asset_quantity': 99.18},"{'quote_amount': 5575.58, 'asset_quantity': 79.23, 'limit_price': 970.08, 'time_in_force': 'day'}","{'quote_amount': 5479.51, 'asset_quantity': 87.88, 'stop_price': 1173.59, 'time_in_force': 'day'}","{'quote_amount': 4637.64, 'asset_quantity': 60.51, 'limit_price': 903.72, 'stop_price': 254.59, 'time_in_force': 'gtc'}"
